round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
4,37623,,Rafael Marques,ZAG,294.0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,3,-2.7,5.5,-1.48
4,37837,,Cristian,MEI,303.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.97,-0.02
4,38062,,Lugano,ZAG,276.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,5.9,13.7,-0.08
4,38162,,Fred,ATA,266.0,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,4,8.6,21.38,0.85
4,38061,,Edcarlos,ZAG,282.0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,1,0,2,2.8,9.61,0.18
4,38100,,Durval,ZAG,292.0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0.5,7.25,-0.52
4,38140,,Fernando Prass,GOL,275.0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,9.7,17.82,1.1
4,37792,,Edinho,MEI,284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.03,-0.81
4,50294,,Guilherme,MEI,264.0,0,1,0,0,1,0,0,0,7,0,0,0,2,0,0,1,0,3,3.5,15.06,-0.88
4,50317,,David Braz,ZAG,277.0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1.2,7.41,-0.14
4,50313,,Elicarlos,MEI,316.0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,-0.9,7.54,-0.74
4,68725,,Diego Renan,LAT,287.0,0,0,1,0,3,0,0,0,10,0,0,0,5,0,0,1,0,2,8.1,10.4,1.66
4,68698,,Bruno Silva,MEI,263.0,0,0,0,1,0,3,0,0,3,0,0,0,5,0,0,1,0,3,6.6,7.13,1.28
4,63158,,Moisés,MEI,275.0,0,0,0,1,0,1,0,0,3,0,0,0,3,0,0,1,0,1,3.2,6.6,0.29
4,93697,,Gervasio Núñez,MEI,263.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.6,2.99,-0.58
4,70622,,Paulo Bento,TEC,283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,4.3,1.25
4,37613,,Dagoberto,ATA,287.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1.1,6.52,-0.19
4,37770,,Marcelo Grohe,GOL,284.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,8.5,13.39,1.23
4,38219,,Alex,MEI,285.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,4.57,0.86
4,68685,,Alan Patrick,MEI,262.0,0,0,0,2,0,3,0,1,5,0,0,0,1,0,0,0,0,0,3.2,9.76,-0.49
4,63172,,Paulão,ZAG,285.0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3.8,7.29,0.23
4,68893,,André Lima,ATA,293.0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,1,0,3,0.3,8.84,-0.76
4,81881,,João Ricardo,GOL,327.0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,6.4,7.23,1.79
4,42499,,Bruno,LAT,276.0,0,1,0,0,0,1,0,0,5,1,0,0,2,0,0,0,0,2,11.4,9.25,2.62
4,42411,,Cuca,TEC,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,12.72,-1.0
4,92497,,Douglas,MEI,266.0,0,1,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,3,10.2,6.2,2.2
4,68987,,João Vitor,MEI,303.0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,1,0,5,-3.7,0.77,-0.67
4,69018,,Deivid,MEI,293.0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,4.5,5.22,0.22
4,83615,,Thiago Martins,ZAG,275.0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,1.7,13.82,-0.69
4,89154,,Gabriel Jesus,ATA,275.0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,1,1.4,28.75,-1.68
4,89101,,Sávio,ATA,327.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.7,3.7,-0.01
4,91102,,Flávio,MEI,287.0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1.1,1.87,-0.13
4,87192,,Zeca,LAT,277.0,0,0,0,1,0,1,0,0,6,0,0,0,2,0,0,0,0,0,3.1,8.79,0.21
4,88387,,Sueliton,ZAG,327.0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1.3,7.65,-0.34
4,78445,,Renê,LAT,292.0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,1,-1.5,10.21,-1.51
4,87999,,Gustavo Scarpa,MEI,266.0,0,0,0,1,0,1,0,0,12,0,0,0,2,0,0,0,0,2,0.3,11.98,-0.52
4,88065,,Jorge,LAT,262.0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,1,10.3,20.53,2.0
4,88087,,Ramon,ZAG,287.0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,1,5.3,4.17,0.96
4,89637,,Thiago Maia,MEI,277.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,-0.6,4.43,-0.86
4,90566,,Rafael Longuine,MEI,277.0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,-0.9,3.04,-0.47
4,90635,,Guilherme Xavier,MEI,327.0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,0,0,0,1,2.0,2.98,-0.08
4,87482,,Gimenez,LAT,315.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,4.38,-0.17
4,87552,,Vitor Bueno,MEI,277.0,0,0,0,1,1,2,0,0,5,0,0,0,1,0,0,0,0,2,1.9,9.08,-1.29
4,87486,,Matheus Reis,LAT,276.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4.0,5.36,1.18
4,87860,,Federico Gino,MEI,283.0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0.3,5.6,-0.93
4,87863,,Arrascaeta,MEI,283.0,1,0,0,0,3,3,0,0,8,0,0,0,4,0,0,0,0,0,16.0,18.66,2.74
4,89885,,Leandrinho,MEI,263.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,3.9,2.24,0.89
4,89898,,Róger Guedes,ATA,275.0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,-0.2,8.43,-0.87
4,89924,,Bruno Ramires,MEI,283.0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,3.1,3.56,0.71
4,68758,,Fernandinho,ATA,262.0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,4,-2.1,5.5,-2.5
4,68887,,Gum,ZAG,266.0,0,0,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,1,6.3,15.83,0.92
4,68834,,Rithely,MEI,292.0,0,0,0,0,2,1,0,0,8,0,0,0,2,0,0,0,0,3,1.4,5.67,-0.38
4,88479,,Walace,MEI,284.0,0,0,0,0,1,1,0,0,4,0,0,0,2,0,0,0,0,1,2.9,13.46,-0.22
4,88269,,Centurión,ATA,276.0,0,0,0,1,2,2,0,0,3,0,0,0,1,0,0,0,0,1,3.7,9.02,0.48
4,89275,,William,LAT,285.0,0,0,0,1,0,3,0,0,5,1,0,0,4,0,0,1,0,2,9.8,14.52,1.86
