round_num,player_id,player_name,player_nickname,position_id,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
28,38632,Matheus Ferraz Pereira,Matheus Ferraz,3,327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.6,6.4
28,50401,Gerson Alencar de Lima Junior,Gerson Magrão,4,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2,2.82
28,38695,David França Oliveira e Silva,David,4,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,2.44
28,50421,Wesley Lopes Beltrame,Wesley,4,327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.1,1.14
28,63194,Carlos Emiliano Pereira,Carlinhos,2,327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,10.3,12.82
28,60834,Luan Michel de Louzã,Luan,5,327,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.2,8.61
28,62137,Enderson Alves Moreira,Enderson Moreira,6,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,10.55
28,60788,Marcos Antônio da Silva Gonçalves,Marquinhos,5,327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33
28,87402,Messias Rodrigues da Silva Júnior,Messias,3,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,8.02
28,82939,Ruy Franco de Almeida Junior,Ruy,4,327,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6,4.39
28,81881,João Ricardo Riedi,João Ricardo,1,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-8.6,5.07
28,82381,Adilson dos Anjos Oliveira,Juninho,4,327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.5,8.04
28,97317,José Ricardo Barbosa Ribeiro Drumond,Zé Ricardo,4,327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.93
28,68770,Guilherme de Aguiar Camacho,Camacho,4,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,4.1
28,38229,Fábio Santos Romeu,Fábio Santos,2,282,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9,6.57
28,54395,Elias Mendes Trindade,Elias,4,282,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.7,6.49
28,63219,Luan Madson Gedeão De Paiva,Luan,5,282,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.4,14.52
28,68925,Leonardo Fabiano da Silva e Silva,Leonardo Silva,3,282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,9.25
28,87393,Gabriel Costa França,Gabriel,3,282,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2,6.31
28,84848,Erik Nascimento Lima,Erik,5,263,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.9,3.06
28,97619,Tomás Gustavo Andrade,Tomás Andrade,4,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,5.79
28,37604,Paulo André Cren Benini,Paulo André,3,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3,6.7
28,101957,Thiago Larghi,Thiago Larghi,6,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,11.33
28,38394,Thiago Heleno Henrique Ferreira,Thiago Heleno,3,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.7,8.77
28,52950,Victor Leandro Bagy,Victor,1,282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5,9.86
28,69705,Maycon Vinícius Ferreira da Cruz,Nikão,4,293,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.1,13.32
28,69138,Pablo Felipe Teixeira,Pablo,5,293,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.8,11.46
28,69012,Aderbar Melo dos Santos Neto,Santos,1,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.42
28,71479,Luis Oscar González,Lucho González,4,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,4.24
28,91687, João Pedro Heinen Silva,João Pedro,4,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,1.38
28,91783,Diego Ferreira Matheus,Diego Ferreira,2,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,13.3,4.79
